Mouse ID,Drug Regimen,Sex,Age_months,Weight (g),Timepoint,Tumor Volume (mm3),Metastatic Sites,Tumor Volume (mm3) Change,Initial Tumor Volume (mm3),Tumor Volume % Reduction
h246,Ketapril,Male,13,30,15,56.18432701,1,11.184327009999997,45.0,24.854060022222217
h246,Ketapril,Male,13,30,20,57.93591218,1,12.935912180000003,45.0,28.746471511111118
h246,Ketapril,Male,13,30,25,59.5488537,1,14.548853700000002,45.0,32.330786
h246,Ketapril,Male,13,30,30,63.59960954,1,18.599609540000003,45.0,41.33246564444445
h246,Ketapril,Male,13,30,35,67.2112701,2,22.211270099999993,45.0,49.35837799999999
h246,Ketapril,Male,13,30,40,71.15083468,2,26.150834680000003,45.0,58.11296595555556
h246,Ketapril,Male,13,30,45,74.10408567,2,29.104085670000003,45.0,64.67574593333335
h333,Stelasyn,Male,21,27,0,45.0,0,0.0,45.0,0.0
h333,Stelasyn,Male,21,27,5,45.75172728,0,0.7517272799999972,45.0,1.6705050666666605
h333,Stelasyn,Male,21,27,10,46.23384414,1,1.2338441400000022,45.0,2.7418758666666716
h333,Stelasyn,Male,21,27,15,50.69260358,2,5.6926035799999966,45.0,12.650230177777772
h333,Stelasyn,Male,21,27,20,51.99780618,2,6.997806179999998,45.0,15.550680399999994
h333,Stelasyn,Male,21,27,25,53.73091434,2,8.730914339999998,45.0,19.402031866666665
h333,Stelasyn,Male,21,27,30,55.45528975,2,10.455289749999999,45.0,23.23397722222222
h428,Ketapril,Female,1,27,0,45.0,0,0.0,45.0,0.0
h531,Ceftamin,Male,5,27,0,45.0,0,0.0,45.0,0.0
h531,Ceftamin,Male,5,27,5,47.7846818,0,2.7846818000000013,45.0,6.188181777777781
i386,Infubinol,Female,23,29,0,45.0,0,0.0,45.0,0.0
i386,Infubinol,Female,23,29,5,46.85369669,1,1.8536966899999996,45.0,4.119325977777777
i386,Infubinol,Female,23,29,10,49.86154739,2,4.861547389999998,45.0,10.80343864444444
i386,Infubinol,Female,23,29,15,51.73656088,2,6.736560879999999,45.0,14.970135288888887
i386,Infubinol,Female,23,29,20,55.08772445,2,10.087724450000003,45.0,22.41716544444445
i386,Infubinol,Female,23,29,25,56.68786392,3,11.687863919999998,45.0,25.97303093333333
i386,Infubinol,Female,23,29,30,59.13364029,3,14.133640290000002,45.0,31.40808953333334
i386,Infubinol,Female,23,29,35,64.92542037,3,19.925420369999998,45.0,44.27871193333333
i386,Infubinol,Female,23,29,40,67.28962147,4,22.28962147,45.0,49.53249215555556
i477,Placebo,Female,3,30,0,45.0,0,0.0,45.0,0.0
i477,Placebo,Female,3,30,5,46.65738471,0,1.6573847100000023,45.0,3.6830771333333385
i477,Placebo,Female,3,30,10,47.52063206,0,2.520632059999997,45.0,5.601404577777771
i635,Propriva,Male,21,26,0,45.0,0,0.0,45.0,0.0
i635,Propriva,Male,21,26,5,47.23593715,0,2.235937149999998,45.0,4.968749222222217
i635,Propriva,Male,21,26,10,48.68575605,1,3.685756050000002,45.0,8.190569000000005
i635,Propriva,Male,21,26,15,49.53689775,1,4.536897750000001,45.0,10.081995000000003
i635,Propriva,Male,21,26,20,51.87706189,1,6.87706189,45.0,15.282359755555555
i635,Propriva,Male,21,26,25,52.92882323,1,7.928823229999999,45.0,17.619607177777777
i635,Propriva,Male,21,26,30,53.5970382,2,8.5970382,45.0,19.104529333333335
i635,Propriva,Male,21,26,35,55.67999656,2,10.67999656,45.0,23.733325688888886
i635,Propriva,Male,21,26,40,56.84243514,3,11.84243514,45.0,26.31652253333333
i635,Propriva,Male,21,26,45,58.63340414,3,13.633404140000003,45.0,30.296453644444455
i669,Placebo,Female,18,27,0,45.0,0,0.0,45.0,0.0
i669,Placebo,Female,18,27,5,46.76466824,1,1.7646682399999989,45.0,3.9214849777777756
i669,Placebo,Female,18,27,10,48.2816334,1,3.281633399999997,45.0,7.29251866666666
i669,Placebo,Female,18,27,15,48.8576007,1,3.857600699999999,45.0,8.572445999999998
i669,Placebo,Female,18,27,20,50.87369027,1,5.873690269999997,45.0,13.05264504444444
i669,Placebo,Female,18,27,25,53.30318455,2,8.303184549999997,45.0,18.451521222222215
i901,Stelasyn,Male,23,29,0,45.0,0,0.0,45.0,0.0
i901,Stelasyn,Male,23,29,5,46.49302392,0,1.4930239199999988,45.0,3.317830933333331
i901,Stelasyn,Male,23,29,10,50.42124982,0,5.42124982,45.0,12.047221822222221
i901,Stelasyn,Male,23,29,15,51.41964239,0,6.41964239,45.0,14.265871977777778
i901,Stelasyn,Male,23,29,20,55.97440502,0,10.974405019999999,45.0,24.38756671111111
i901,Stelasyn,Male,23,29,25,56.575195,0,11.575195,45.0,25.72265555555556
i901,Stelasyn,Male,23,29,30,60.59185755,0,15.59185755,45.0,34.648572333333334
i901,Stelasyn,Male,23,29,35,62.12733561,0,17.127335610000003,45.0,38.06074580000001
i901,Stelasyn,Male,23,29,40,64.30345451,0,19.303454509999995,45.0,42.896565577777764
i901,Stelasyn,Male,23,29,45,65.34181087,0,20.341810870000003,45.0,45.20402415555556
j235,Placebo,Male,6,30,0,45.0,0,0.0,45.0,0.0
j235,Placebo,Male,6,30,5,46.58881978,0,1.5888197800000015,45.0,3.5307106222222253
j235,Placebo,Male,6,30,10,48.01878792,1,3.018787920000001,45.0,6.708417600000002
j235,Placebo,Male,6,30,15,51.16113815,1,6.161138149999999,45.0,13.691418111111108
j235,Placebo,Male,6,30,20,52.94290169,1,7.942901689999999,45.0,17.650892644444443
j296,Ceftamin,Female,24,30,0,45.0,0,0.0,45.0,0.0
j296,Ceftamin,Female,24,30,5,46.79925591,1,1.7992559099999994,45.0,3.9983464666666655
j296,Ceftamin,Female,24,30,10,48.52997762,2,3.529977619999997,45.0,7.844394711111104
j296,Ceftamin,Female,24,30,15,50.70127959,2,5.701279589999999,45.0,12.669510199999998
j296,Ceftamin,Female,24,30,20,54.00534209,3,9.00534209,45.0,20.01187131111111
j296,Ceftamin,Female,24,30,25,55.76714817,3,10.767148169999999,45.0,23.92699593333333
j296,Ceftamin,Female,24,30,30,56.80306121,3,11.803061210000003,45.0,26.229024911111114
j296,Ceftamin,Female,24,30,35,58.71448296,3,13.714482959999998,45.0,30.476628799999993
j296,Ceftamin,Female,24,30,40,60.07268848,3,15.072688479999997,45.0,33.49486328888888
j296,Ceftamin,Female,24,30,45,61.84902336,3,16.849023359999997,45.0,37.44227413333333
j365,Zoniferol,Male,24,28,0,45.0,0,0.0,45.0,0.0
j365,Zoniferol,Male,24,28,5,46.7112611,0,1.7112611000000015,45.0,3.802802444444448
j365,Zoniferol,Male,24,28,10,48.34932028,0,3.3493202800000006,45.0,7.442933955555557
j365,Zoniferol,Male,24,28,15,49.58826336,0,4.588263359999999,45.0,10.196140799999998
j365,Zoniferol,Male,24,28,20,50.93935278,1,5.93935278,45.0,13.198561733333333
j365,Zoniferol,Male,24,28,25,51.8103204,1,6.810320400000002,45.0,15.134045333333338
j365,Zoniferol,Male,24,28,30,54.40488176,1,9.404881760000002,45.0,20.89973724444445
j365,Zoniferol,Male,24,28,35,56.96120016,2,11.961200159999997,45.0,26.58044479999999
j365,Zoniferol,Male,24,28,40,62.32717066,2,17.32717066,45.0,38.50482368888889
j365,Zoniferol,Male,24,28,45,64.29408493,2,19.294084929999997,45.0,42.87574428888888
j755,Naftisol,Male,23,27,0,45.0,0,0.0,45.0,0.0
j755,Naftisol,Male,23,27,5,47.24284357,0,2.242843569999998,45.0,4.9840968222222175
j755,Naftisol,Male,23,27,10,48.16706083,0,3.167060829999997,45.0,7.037912955555549
j755,Naftisol,Male,23,27,15,51.45397391,0,6.453973910000002,45.0,14.342164244444449
j755,Naftisol,Male,23,27,20,55.49660753,1,10.496607529999999,45.0,23.32579451111111
j755,Naftisol,Male,23,27,25,58.05581822,1,13.055818219999999,45.0,29.012929377777773
j755,Naftisol,Male,23,27,30,60.00720978,1,15.007209779999997,45.0,33.34935506666666
j755,Naftisol,Male,23,27,35,62.7328576,1,17.732857600000003,45.0,39.40635022222223
j755,Naftisol,Male,23,27,40,67.2077103,1,22.207710300000002,45.0,49.350467333333334
j755,Naftisol,Male,23,27,45,69.56362076,1,24.563620760000006,45.0,54.58582391111112
j984,Stelasyn,Female,2,30,0,45.0,0,0.0,45.0,0.0
j984,Stelasyn,Female,2,30,5,48.41072109,1,3.4107210900000027,45.0,7.579380200000006
j984,Stelasyn,Female,2,30,10,50.14108401,1,5.14108401,45.0,11.424631133333333
j984,Stelasyn,Female,2,30,15,51.16675687,1,6.16675687,45.0,13.703904155555557
j984,Stelasyn,Female,2,30,20,54.37251567,1,9.372515669999999,45.0,20.827812599999998
j984,Stelasyn,Female,2,30,25,57.06435479,1,12.064354790000003,45.0,26.80967731111112
j984,Stelasyn,Female,2,30,30,61.24050573,1,16.240505730000002,45.0,36.09001273333334
j984,Stelasyn,Female,2,30,35,64.05539896,1,19.055398960000005,45.0,42.34533102222223
j984,Stelasyn,Female,2,30,40,67.77708036,1,22.77708036,45.0,50.61573413333333
j984,Stelasyn,Female,2,30,45,70.65383162,1,25.653831620000005,45.0,57.008514711111125
k210,Ceftamin,Male,15,28,0,45.0,0,0.0,45.0,0.0
k210,Ceftamin,Male,15,28,5,47.91899771,0,2.9189977099999993,45.0,6.4866615777777765
k210,Ceftamin,Male,15,28,10,49.37993231,0,4.379932310000001,45.0,9.733182911111113
k210,Ceftamin,Male,15,28,15,51.07355752,0,6.073557520000001,45.0,13.496794488888892
k210,Ceftamin,Male,15,28,20,51.99761855,0,6.9976185499999985,45.0,15.55026344444444
k210,Ceftamin,Male,15,28,25,54.61397279,0,9.613972789999998,45.0,21.364383977777774
k210,Ceftamin,Male,15,28,30,59.98950976,1,14.989509759999997,45.0,33.31002168888888
k210,Ceftamin,Male,15,28,35,63.32933023,1,18.329330229999997,45.0,40.731844955555545
k210,Ceftamin,Male,15,28,40,66.62283628,2,21.62283628,45.0,48.05074728888889
k210,Ceftamin,Male,15,28,45,68.92318457,3,23.923184570000004,45.0,53.16263237777778
k382,Ketapril,Male,22,29,0,45.0,0,0.0,45.0,0.0
k382,Ketapril,Male,22,29,5,46.27499735,1,1.2749973499999996,45.0,2.8333274444444436
k382,Ketapril,Male,22,29,10,50.18096763,1,5.180967629999998,45.0,11.513261399999996
k382,Ketapril,Male,22,29,15,54.42916821,1,9.42916821,45.0,20.953707133333335
k382,Ketapril,Male,22,29,20,57.82435071,2,12.824350709999997,45.0,28.49855713333333
k382,Ketapril,Male,22,29,25,59.50390392,3,14.503903919999999,45.0,32.2308976
k382,Ketapril,Male,22,29,30,63.46944155,4,18.46944155,45.0,41.043203444444444
k382,Ketapril,Male,22,29,35,66.07918483,4,21.079184830000003,45.0,46.842632955555565
k382,Ketapril,Male,22,29,40,67.42095521,4,22.420955210000002,45.0,49.82434491111112
k382,Ketapril,Male,22,29,45,73.715619,4,28.715619000000004,45.0,63.81248666666668
k483,Infubinol,Female,20,30,0,45.0,0,0.0,45.0,0.0
k483,Infubinol,Female,20,30,5,46.61105571,0,1.6110557100000023,45.0,3.580123800000005
k483,Infubinol,Female,20,30,10,50.29604123,1,5.29604123,45.0,11.768980511111112
k483,Infubinol,Female,20,30,15,53.24445813,1,8.244458129999998,45.0,18.321018066666664
k483,Infubinol,Female,20,30,20,54.77896052,1,9.778960519999998,45.0,21.731023377777774
k483,Infubinol,Female,20,30,25,57.43200731,2,12.432007310000003,45.0,27.626682911111118
k483,Infubinol,Female,20,30,30,59.74707708,2,14.747077079999997,45.0,32.77128239999999
k483,Infubinol,Female,20,30,35,60.54156159,2,15.54156159,45.0,34.536803533333334
k483,Infubinol,Female,20,30,40,64.13872489,3,19.138724890000006,45.0,42.53049975555557
k483,Infubinol,Female,20,30,45,66.19691151,3,21.196911510000007,45.0,47.10424780000002
k510,Stelasyn,Female,8,27,0,45.0,0,0.0,45.0,0.0
k510,Stelasyn,Female,8,27,5,46.6084671,0,1.6084670999999986,45.0,3.57437133333333
k510,Stelasyn,Female,8,27,10,47.6582498,1,2.6582498,45.0,5.907221777777778
k510,Stelasyn,Female,8,27,15,49.6870517,1,4.687051699999998,45.0,10.41567044444444
k510,Stelasyn,Female,8,27,20,52.10557382,1,7.1055738199999965,45.0,15.790164044444438
k603,Propriva,Male,2,27,0,45.0,0,0.0,45.0,0.0
k603,Propriva,Male,2,27,5,46.04211582,0,1.0421158199999994,45.0,2.3158129333333317
k603,Propriva,Male,2,27,10,46.60694676,0,1.6069467599999996,45.0,3.5709927999999986
k603,Propriva,Male,2,27,15,48.7752855,0,3.7752855000000025,45.0,8.389523333333338
k603,Propriva,Male,2,27,20,50.18010935,0,5.180109350000002,45.0,11.511354111111116
k754,Zoniferol,Female,8,26,0,45.0,0,0.0,45.0,0.0
k754,Zoniferol,Female,8,26,5,45.7277604,0,0.7277604000000011,45.0,1.6172453333333356
k754,Zoniferol,Female,8,26,10,49.74611666,0,4.746116659999998,45.0,10.546925911111108
k754,Zoniferol,Female,8,26,15,51.32356994,0,6.323569939999999,45.0,14.05237764444444
k754,Zoniferol,Female,8,26,20,52.69342276,1,7.693422759999997,45.0,17.096495022222218
k804,Infubinol,Female,23,29,0,45.0,0,0.0,45.0,0.0
k804,Infubinol,Female,23,29,5,48.26620364,0,3.2662036400000005,45.0,7.258230311111112
k804,Infubinol,Female,23,29,10,49.47124419,0,4.47124419,45.0,9.9360982
k804,Infubinol,Female,23,29,15,50.47761824,0,5.477618239999998,45.0,12.172484977777774
k804,Infubinol,Female,23,29,20,54.48451945,0,9.48451945,45.0,21.07670988888889
k804,Infubinol,Female,23,29,25,55.67480798,1,10.674807979999997,45.0,23.721795511111104
k804,Infubinol,Female,23,29,30,59.24061511,2,14.24061511,45.0,31.64581135555556
k804,Infubinol,Female,23,29,35,62.11727887,2,17.11727887,45.0,38.03839748888889
k862,Stelasyn,Female,13,25,0,45.0,0,0.0,45.0,0.0
k862,Stelasyn,Female,13,25,5,49.20305786,0,4.203057860000001,45.0,9.34012857777778
k862,Stelasyn,Female,13,25,10,50.52355007,1,5.523550069999999,45.0,12.274555711111109
k862,Stelasyn,Female,13,25,15,54.47453362,1,9.474533620000003,45.0,21.05451915555556
k862,Stelasyn,Female,13,25,20,57.05784818,1,12.05784818,45.0,26.79521817777778
k862,Stelasyn,Female,13,25,25,58.7192973,2,13.719297300000001,45.0,30.487327333333337
k862,Stelasyn,Female,13,25,30,60.60543979,3,15.605439789999998,45.0,34.678755088888884
k862,Stelasyn,Female,13,25,35,66.58072244,3,21.580722440000002,45.0,47.95716097777778
k862,Stelasyn,Female,13,25,40,67.57134128,4,22.57134128,45.0,50.158536177777776
k862,Stelasyn,Female,13,25,45,69.29914907,4,24.29914907,45.0,53.99810904444444
k894,Zoniferol,Female,13,29,0,45.0,0,0.0,45.0,0.0
k894,Zoniferol,Female,13,29,5,47.64568674,0,2.645686740000002,45.0,5.879303866666671
k894,Zoniferol,Female,13,29,10,49.27287011,1,4.2728701099999995,45.0,9.49526691111111
k894,Zoniferol,Female,13,29,15,49.9877657,1,4.987765699999997,45.0,11.083923777777771
k894,Zoniferol,Female,13,29,20,50.98163936,1,5.981639360000003,45.0,13.292531911111116
k894,Zoniferol,Female,13,29,25,52.32583833,2,7.325838330000003,45.0,16.27964073333334
k894,Zoniferol,Female,13,29,30,54.40012279,3,9.400122789999998,45.0,20.88916175555555
k894,Zoniferol,Female,13,29,35,55.36266238,4,10.362662380000003,45.0,23.02813862222223
k894,Zoniferol,Female,13,29,40,58.64705616,4,13.647056159999998,45.0,30.326791466666663
k894,Zoniferol,Female,13,29,45,60.75270417,4,15.752704170000001,45.0,35.00600926666667
l215,Propriva,Male,10,29,0,45.0,0,0.0,45.0,0.0
l215,Propriva,Male,10,29,5,49.48194935,1,4.481949350000001,45.0,9.959887444444446
l215,Propriva,Male,10,29,10,53.6539696,1,8.653969600000003,45.0,19.231043555555562
l264,Ketapril,Female,15,30,0,45.0,0,0.0,45.0,0.0
l264,Ketapril,Female,15,30,5,46.66876646,0,1.6687664600000005,45.0,3.7083699111111126
l264,Ketapril,Female,15,30,10,50.65958094,0,5.659580939999998,45.0,12.576846533333327
l471,Ceftamin,Female,7,28,0,45.0,0,0.0,45.0,0.0
l471,Ceftamin,Female,7,28,5,46.25187204,0,1.251872040000002,45.0,2.7819378666666714
l471,Ceftamin,Female,7,28,10,48.18206306,0,3.1820630599999973,45.0,7.071251244444439
l471,Ceftamin,Female,7,28,15,49.40687901,0,4.406879009999997,45.0,9.79306446666666
l471,Ceftamin,Female,7,28,20,52.22832698,0,7.2283269799999985,45.0,16.062948844444442
l471,Ceftamin,Female,7,28,25,52.84755893,1,7.847558929999998,45.0,17.439019844444438
l471,Ceftamin,Female,7,28,30,58.09360446,1,13.093604460000002,45.0,29.096898800000005
l471,Ceftamin,Female,7,28,35,61.40599916,1,16.40599916,45.0,36.45777591111111
l471,Ceftamin,Female,7,28,40,63.84485785,1,18.844857849999997,45.0,41.87746188888888
l471,Ceftamin,Female,7,28,45,67.74866174,1,22.748661740000003,45.0,50.55258164444445
l490,Ceftamin,Male,24,26,0,45.0,0,0.0,45.0,0.0
l490,Ceftamin,Male,24,26,5,45.61253918,1,0.6125391799999989,45.0,1.3611981777777753
l490,Ceftamin,Male,24,26,10,47.25960594,1,2.25960594,45.0,5.021346533333334
l490,Ceftamin,Male,24,26,15,50.52481268,1,5.524812679999997,45.0,12.277361511111105
l490,Ceftamin,Male,24,26,20,51.90544699,1,6.9054469900000015,45.0,15.345437755555558
l490,Ceftamin,Male,24,26,25,55.81003359,2,10.810033590000003,45.0,24.02229686666667
l490,Ceftamin,Male,24,26,30,57.91838132,3,12.918381320000002,45.0,28.707514044444448
l558,Ceftamin,Female,13,30,0,45.0,0,0.0,45.0,0.0
l558,Ceftamin,Female,13,30,5,45.80908882,0,0.8090888199999995,45.0,1.7979751555555545
l558,Ceftamin,Female,13,30,10,46.78453491,0,1.7845349099999979,45.0,3.965633133333329
l661,Ceftamin,Male,18,26,0,45.0,0,0.0,45.0,0.0
l661,Ceftamin,Male,18,26,5,46.26879904,0,1.2687990399999975,45.0,2.8195534222222167
l661,Ceftamin,Male,18,26,10,49.68361956,0,4.683619559999997,45.0,10.40804346666666
l661,Ceftamin,Male,18,26,15,50.94754484,1,5.947544839999999,45.0,13.216766311111108
l661,Ceftamin,Male,18,26,20,52.61749003,1,7.617490029999999,45.0,16.92775562222222
l661,Ceftamin,Male,18,26,25,53.18065678,2,8.18065678,45.0,18.17923728888889
l661,Ceftamin,Male,18,26,30,55.32909936,2,10.32909936,45.0,22.953554133333334
l661,Ceftamin,Male,18,26,35,56.47412871,2,11.474128710000002,45.0,25.498063800000004
l661,Ceftamin,Male,18,26,40,59.20566876,3,14.205668760000002,45.0,31.568152800000004
l661,Ceftamin,Male,18,26,45,59.85195552,3,14.851955519999997,45.0,33.00434559999999
l700,Naftisol,Female,18,27,0,45.0,0,0.0,45.0,0.0
l700,Naftisol,Female,18,27,5,45.91837165,0,0.9183716499999974,45.0,2.0408258888888833
l700,Naftisol,Female,18,27,10,47.01356652,1,2.0135665199999977,45.0,4.4745922666666615
l700,Naftisol,Female,18,27,15,49.04022529,1,4.040225290000002,45.0,8.978278422222226
l700,Naftisol,Female,18,27,20,50.73476811,1,5.734768109999997,45.0,12.743929133333328
l700,Naftisol,Female,18,27,25,54.23450181,1,9.234501809999998,45.0,20.52111513333333
l700,Naftisol,Female,18,27,30,56.653215,1,11.653215000000003,45.0,25.89603333333334
l700,Naftisol,Female,18,27,35,61.46260354,1,16.462603540000003,45.0,36.583563422222234
l700,Naftisol,Female,18,27,40,62.98667798,1,17.986677980000003,45.0,39.970395511111114
l700,Naftisol,Female,18,27,45,63.94664044,1,18.946640440000003,45.0,42.10364542222223
l725,Naftisol,Female,8,26,0,45.0,0,0.0,45.0,0.0
l725,Naftisol,Female,8,26,5,48.73631881,1,3.73631881,45.0,8.302930688888889
l725,Naftisol,Female,8,26,10,50.82391154,2,5.8239115399999974,45.0,12.942025644444438
l725,Naftisol,Female,8,26,15,54.24456268,2,9.244562680000001,45.0,20.543472622222225
l725,Naftisol,Female,8,26,20,59.6151548,2,14.6151548,45.0,32.47812177777777
l725,Naftisol,Female,8,26,25,65.00882889,2,20.008828890000004,45.0,44.46406420000001
l725,Naftisol,Female,8,26,30,66.59954515,3,21.599545149999997,45.0,47.998989222222214
l725,Naftisol,Female,8,26,35,69.12570173,3,24.125701730000003,45.0,53.61267051111112
l725,Naftisol,Female,8,26,40,73.69349382,3,28.69349382,45.0,63.7633196
l725,Naftisol,Female,8,26,45,76.66881742,3,31.668817419999996,45.0,70.37514982222221
l733,Ceftamin,Female,4,30,0,45.0,0,0.0,45.0,0.0
l733,Ceftamin,Female,4,30,5,46.17422627,0,1.1742262699999984,45.0,2.6093917111111073
l733,Ceftamin,Female,4,30,10,48.35495154,0,3.354951540000002,45.0,7.45544786666667
l733,Ceftamin,Female,4,30,15,49.28519504,0,4.285195039999998,45.0,9.52265564444444
l733,Ceftamin,Female,4,30,20,53.24431157,1,8.24431157,45.0,18.320692377777778
l733,Ceftamin,Female,4,30,25,54.95166826,1,9.951668259999998,45.0,22.114818355555553
l733,Ceftamin,Female,4,30,30,56.31906537,1,11.319065369999997,45.0,25.153478599999996
l733,Ceftamin,Female,4,30,35,57.60079774,1,12.600797739999997,45.0,28.00177275555555
l733,Ceftamin,Female,4,30,40,59.4435065,1,14.443506499999998,45.0,32.09668111111111
l733,Ceftamin,Female,4,30,45,64.29983003,1,19.299830029999995,45.0,42.888511177777765
l872,Placebo,Male,19,30,0,45.0,0,0.0,45.0,0.0
m133,Naftisol,Female,2,26,0,45.0,0,0.0,45.0,0.0
m133,Naftisol,Female,2,26,5,46.62130127,0,1.6213012699999965,45.0,3.602891711111103
m133,Naftisol,Female,2,26,10,47.50333803,0,2.503338030000002,45.0,5.562973400000004
m133,Naftisol,Female,2,26,15,48.6652074,1,3.6652074,45.0,8.144905333333332
m133,Naftisol,Female,2,26,20,52.63688249,1,7.636882489999998,45.0,16.970849977777775
m133,Naftisol,Female,2,26,25,54.08243662,2,9.082436620000003,45.0,20.183192488888896
m269,Stelasyn,Female,22,28,0,45.0,0,0.0,45.0,0.0
m269,Stelasyn,Female,22,28,5,49.0111801,0,4.011180099999997,45.0,8.913733555555549
m269,Stelasyn,Female,22,28,10,50.86013006,0,5.860130060000003,45.0,13.022511244444452
m269,Stelasyn,Female,22,28,15,55.9053436,0,10.905343600000002,45.0,24.234096888888892
m269,Stelasyn,Female,22,28,20,61.14586638,0,16.14586638,45.0,35.87970306666667
m269,Stelasyn,Female,22,28,25,64.89301976,0,19.89301976,45.0,44.20671057777778
m269,Stelasyn,Female,22,28,30,67.71250988,1,22.71250988,45.0,50.47224417777778
m269,Stelasyn,Female,22,28,35,68.68991735,1,23.68991735,45.0,52.64426077777779
m269,Stelasyn,Female,22,28,40,70.21464419,1,25.21464419,45.0,56.03254264444445
m269,Stelasyn,Female,22,28,45,75.12368955,1,30.123689549999995,45.0,66.94153233333331
m331,Zoniferol,Female,19,26,0,45.0,0,0.0,45.0,0.0
m331,Zoniferol,Female,19,26,5,45.52301371,1,0.5230137100000007,45.0,1.1622526888888904
m331,Zoniferol,Female,19,26,10,47.64687735,1,2.646877349999997,45.0,5.881949666666659
m331,Zoniferol,Female,19,26,15,52.11008758,1,7.110087579999998,45.0,15.800194622222218
m550,Ketapril,Male,18,28,0,45.0,0,0.0,45.0,0.0
m550,Ketapril,Male,18,28,5,49.05409736,1,4.05409736,45.0,9.009105244444445
m550,Ketapril,Male,18,28,10,50.54803457,2,5.548034569999999,45.0,12.328965711111108
m550,Ketapril,Male,18,28,15,51.16606544,3,6.166065439999997,45.0,13.702367644444438
m550,Ketapril,Male,18,28,20,53.75794476,3,8.75794476,45.0,19.46209946666667
m550,Ketapril,Male,18,28,25,57.62068237,4,12.620682369999997,45.0,28.045960822222217
m550,Ketapril,Male,18,28,30,60.85654272,4,15.85654272,45.0,35.2367616
m550,Ketapril,Male,18,28,35,62.53915386,4,17.53915386,45.0,38.975897466666666
m550,Ketapril,Male,18,28,40,68.21072019,4,23.210720190000004,45.0,51.5793782
m550,Ketapril,Male,18,28,45,69.25350312,4,24.253503120000005,45.0,53.896673600000014
m650,Ketapril,Male,15,27,0,45.0,0,0.0,45.0,0.0
m650,Ketapril,Male,15,27,5,48.56249492,1,3.562494919999999,45.0,7.916655377777776
m650,Ketapril,Male,15,27,10,50.96899763,1,5.968997629999997,45.0,13.26443917777777
m650,Ketapril,Male,15,27,15,53.14955933,1,8.149559330000002,45.0,18.11013184444445
m650,Ketapril,Male,15,27,20,56.7779388,2,11.777938800000001,45.0,26.173197333333338
m650,Ketapril,Male,15,27,25,62.2535969,2,17.253596899999998,45.0,38.34132644444444
m650,Ketapril,Male,15,27,30,64.90188755,3,19.901887549999998,45.0,44.22641677777777
m650,Ketapril,Male,15,27,35,69.26574681,4,24.265746809999996,45.0,53.9238818
m650,Ketapril,Male,15,27,40,70.79706787,4,25.797067870000006,45.0,57.326817488888906
m650,Ketapril,Male,15,27,45,73.90139912,4,28.901399119999994,45.0,64.22533137777776
m756,Infubinol,Male,19,30,0,45.0,0,0.0,45.0,0.0
m756,Infubinol,Male,19,30,5,47.01036401,1,2.0103640100000035,45.0,4.467475577777786
n304,Naftisol,Male,9,26,0,45.0,0,0.0,45.0,0.0
n304,Naftisol,Male,9,26,5,46.43121629,0,1.4312162900000018,45.0,3.1804806444444487
n304,Naftisol,Male,9,26,10,47.20125097,0,2.2012509699999967,45.0,4.891668822222215
n304,Naftisol,Male,9,26,15,48.47797895,0,3.4779789500000007,45.0,7.728842111111113
n304,Naftisol,Male,9,26,20,49.25330863,1,4.253308629999999,45.0,9.451796955555555
n304,Naftisol,Male,9,26,25,53.97085924,2,8.970859240000003,45.0,19.935242755555564
n304,Naftisol,Male,9,26,30,55.03901985,3,10.039019850000003,45.0,22.308933000000007
n304,Naftisol,Male,9,26,35,57.12241926,4,12.122419260000001,45.0,26.938709466666666
n304,Naftisol,Male,9,26,40,59.83050667,4,14.830506669999998,45.0,32.95668148888888
n304,Naftisol,Male,9,26,45,63.58639514,4,18.58639514,45.0,41.303100311111116
n482,Propriva,Female,4,29,0,45.0,0,0.0,45.0,0.0
n630,Propriva,Female,15,29,0,45.0,0,0.0,45.0,0.0
n630,Propriva,Female,15,29,5,46.09909969,0,1.0990996900000027,45.0,2.4424437555555616
n671,Infubinol,Male,18,25,0,45.0,0,0.0,45.0,0.0
n671,Infubinol,Male,18,25,5,47.35388938,0,2.3538893799999983,45.0,5.230865288888885
n671,Infubinol,Male,18,25,10,51.03935653,0,6.039356529999999,45.0,13.420792288888887
n671,Infubinol,Male,18,25,15,54.21606411,0,9.216064109999998,45.0,20.480142466666663
n671,Infubinol,Male,18,25,20,54.82252091,0,9.822520910000001,45.0,21.827824244444447
n671,Infubinol,Male,18,25,25,56.17445785,0,11.174457850000003,45.0,24.832128555555563
n671,Infubinol,Male,18,25,30,60.16518046,0,15.165180460000002,45.0,33.70040102222222
n678,Propriva,Male,5,29,0,45.0,0,0.0,45.0,0.0
n678,Propriva,Male,5,29,5,47.55428429,0,2.5542842899999982,45.0,5.676187311111107
n678,Propriva,Male,5,29,10,49.14570866,1,4.145708659999997,45.0,9.212685911111103
n763,Placebo,Female,16,25,0,45.0,0,0.0,45.0,0.0
n763,Placebo,Female,16,25,5,46.08598142,0,1.085981420000003,45.0,2.4132920444444514
n763,Placebo,Female,16,25,10,46.81731526,1,1.8173152600000009,45.0,4.038478355555557
n763,Placebo,Female,16,25,15,47.79809961,1,2.7980996100000013,45.0,6.217999133333336
n763,Placebo,Female,16,25,20,49.25812581,1,4.258125810000003,45.0,9.462501800000005
